FECHA_ACCIDENTE,Y,CLASE_ACCIDENTE
2016-11-17,15,Atropello
2016-11-18,14,Atropello
2016-11-19,8,Atropello
2016-11-20,9,Atropello
2016-11-21,17,Atropello
2016-11-22,12,Atropello
2016-11-23,11,Atropello
2016-11-24,6,Atropello
2016-11-25,11,Atropello
2016-11-26,15,Atropello
2016-11-27,10,Atropello
2016-11-28,11,Atropello
2016-11-29,8,Atropello
2016-11-30,12,Atropello
2016-12-01,12,Atropello
2016-12-02,12,Atropello
2016-12-03,12,Atropello
2016-12-04,6,Atropello
2016-12-05,10,Atropello
2016-12-06,12,Atropello
2016-12-07,11,Atropello
2016-12-08,13,Atropello
2016-12-09,12,Atropello
2016-12-10,19,Atropello
2016-12-11,9,Atropello
2016-12-12,10,Atropello
2016-12-13,7,Atropello
2016-12-14,9,Atropello
2016-12-15,15,Atropello
2016-12-16,18,Atropello
2016-12-17,14,Atropello
2016-12-18,9,Atropello
2016-12-19,18,Atropello
2016-12-20,9,Atropello
2016-12-21,7,Atropello
2016-12-22,9,Atropello
2016-12-23,15,Atropello
2016-12-24,22,Atropello
2016-12-25,13,Atropello
2016-12-26,15,Atropello
2016-12-27,8,Atropello
2016-12-28,4,Atropello
2016-12-29,9,Atropello
2016-12-30,17,Atropello
2016-12-31,17,Atropello
2017-01-01,15,Atropello
2017-01-02,7,Atropello
2017-01-03,7,Atropello
2017-01-04,19,Atropello
2017-01-05,9,Atropello
2017-01-06,8,Atropello
2017-01-07,13,Atropello
2017-01-08,14,Atropello
2017-01-09,14,Atropello
2017-01-10,6,Atropello
2017-01-11,8,Atropello
2017-01-12,11,Atropello
2017-01-13,7,Atropello
2017-01-14,6,Atropello
2017-01-15,4,Atropello
2017-01-16,17,Atropello
2017-01-17,5,Atropello
2017-01-18,10,Atropello
2017-01-19,9,Atropello
2017-01-20,13,Atropello
2017-01-21,11,Atropello
2017-01-22,9,Atropello
2017-01-23,4,Atropello
2017-01-24,12,Atropello
2017-01-25,4,Atropello
2017-01-26,12,Atropello
2017-01-27,8,Atropello
2017-01-28,14,Atropello
2017-01-29,8,Atropello
2017-01-30,8,Atropello
2017-01-31,11,Atropello
2017-02-01,6,Atropello
2017-02-02,11,Atropello
2017-02-03,8,Atropello
2017-02-04,9,Atropello
2017-02-05,7,Atropello
2017-02-06,11,Atropello
2017-02-07,8,Atropello
2017-02-08,11,Atropello
2017-02-09,13,Atropello
2017-02-10,9,Atropello
2017-02-11,6,Atropello
2017-02-12,11,Atropello
2017-02-13,7,Atropello
2017-02-14,9,Atropello
2017-02-15,5,Atropello
2017-02-16,9,Atropello
2017-02-17,5,Atropello
2017-02-18,15,Atropello
2017-02-19,9,Atropello
2017-02-20,10,Atropello
2017-02-21,9,Atropello
2017-02-22,9,Atropello
2017-02-23,13,Atropello
2017-02-24,6,Atropello
2017-02-25,18,Atropello
2017-02-26,10,Atropello
2017-02-27,13,Atropello
2017-02-28,5,Atropello
2017-03-01,9,Atropello
2017-03-02,15,Atropello
2017-03-03,7,Atropello
2017-03-04,12,Atropello
2017-03-05,4,Atropello
2017-03-06,14,Atropello
2017-03-07,7,Atropello
2017-03-08,10,Atropello
2017-03-09,10,Atropello
2017-03-10,8,Atropello
2017-03-11,9,Atropello
2017-03-12,11,Atropello
2017-03-13,14,Atropello
2017-03-14,7,Atropello
2017-03-15,8,Atropello
2017-03-16,18,Atropello
2017-03-17,15,Atropello
2017-03-18,7,Atropello
2017-03-19,9,Atropello
2017-03-20,7,Atropello
2017-03-21,12,Atropello
2017-03-22,15,Atropello
2017-03-23,9,Atropello
2017-03-24,7,Atropello
2017-03-25,7,Atropello
2017-03-26,8,Atropello
2017-03-27,9,Atropello
2017-03-28,8,Atropello
2017-03-29,9,Atropello
2017-03-30,7,Atropello
2017-03-31,10,Atropello
2017-04-01,7,Atropello
2017-04-02,11,Atropello
2017-04-03,15,Atropello
2017-04-04,12,Atropello
2017-04-05,9,Atropello
2017-04-06,4,Atropello
2017-04-07,17,Atropello
2017-04-08,14,Atropello
2017-04-09,15,Atropello
2017-04-10,9,Atropello
2017-04-11,9,Atropello
2017-04-12,10,Atropello
2017-04-13,11,Atropello
2017-04-14,5,Atropello
2017-04-15,6,Atropello
2017-04-16,8,Atropello
2017-04-17,8,Atropello
2017-04-18,7,Atropello
2017-04-19,10,Atropello
2017-04-20,6,Atropello
2017-04-21,7,Atropello
2017-04-22,10,Atropello
2017-04-23,12,Atropello
2017-04-24,15,Atropello
2017-04-25,13,Atropello
2017-04-26,7,Atropello
2017-04-27,9,Atropello
2017-04-28,13,Atropello
2017-04-29,18,Atropello
2017-04-30,2,Atropello
2017-05-01,8,Atropello
2017-05-02,14,Atropello
2017-05-03,20,Atropello
2017-05-04,8,Atropello
2017-05-05,16,Atropello
2017-05-06,10,Atropello
2017-05-07,8,Atropello
2017-05-08,15,Atropello
2017-05-09,11,Atropello
2017-05-10,8,Atropello
2017-05-11,6,Atropello
2017-05-12,13,Atropello
2017-05-13,11,Atropello
2017-05-14,12,Atropello
2017-05-15,8,Atropello
2017-05-16,12,Atropello
2017-05-17,7,Atropello
2017-05-18,13,Atropello
2017-05-19,12,Atropello
2017-05-20,9,Atropello
2017-05-21,9,Atropello
2017-05-22,13,Atropello
2017-05-23,12,Atropello
2017-05-24,9,Atropello
2017-05-25,10,Atropello
2017-05-26,21,Atropello
2017-05-27,9,Atropello
2017-05-28,5,Atropello
2017-05-29,7,Atropello
2017-05-30,10,Atropello
2017-05-31,5,Atropello
2017-06-01,4,Atropello
2017-06-02,10,Atropello
2017-06-03,12,Atropello
2017-06-04,7,Atropello
2017-06-05,11,Atropello
2017-06-06,7,Atropello
2017-06-07,3,Atropello
2017-06-08,8,Atropello
2017-06-09,13,Atropello
2017-06-10,12,Atropello
2017-06-11,10,Atropello
2017-06-12,10,Atropello
2017-06-13,13,Atropello
2017-06-14,9,Atropello
2017-06-15,7,Atropello
2017-06-16,9,Atropello
2017-06-17,9,Atropello
2017-06-18,16,Atropello
2017-06-19,7,Atropello
2017-06-20,5,Atropello
2017-06-21,9,Atropello
2017-06-22,11,Atropello
2017-06-23,9,Atropello
2017-06-24,7,Atropello
2017-06-25,6,Atropello
2017-06-26,0,Atropello
2017-06-27,12,Atropello
2017-06-28,9,Atropello
2017-06-29,11,Atropello
2017-06-30,8,Atropello
2017-07-01,7,Atropello
2017-07-02,12,Atropello
2017-07-03,15,Atropello
2017-07-04,11,Atropello
2017-07-05,7,Atropello
2017-07-06,7,Atropello
2017-07-07,10,Atropello
2017-07-08,12,Atropello
2017-07-09,9,Atropello
2017-07-10,14,Atropello
2017-07-11,15,Atropello
2017-07-12,10,Atropello
2017-07-13,14,Atropello
2017-07-14,8,Atropello
2017-07-15,16,Atropello
2017-07-16,4,Atropello
2017-07-17,7,Atropello
2017-07-18,8,Atropello
2017-07-19,12,Atropello
2017-07-20,4,Atropello
2017-07-21,15,Atropello
2017-07-22,8,Atropello
2017-07-23,8,Atropello
2017-07-24,11,Atropello
2017-07-25,13,Atropello
2017-07-26,9,Atropello
2017-07-27,7,Atropello
2017-07-28,10,Atropello
2017-07-29,14,Atropello
2017-07-30,6,Atropello
2017-07-31,15,Atropello
2017-08-01,9,Atropello
2017-08-02,13,Atropello
2017-08-03,12,Atropello
2017-08-04,13,Atropello
2017-08-05,10,Atropello
2017-08-06,8,Atropello
2017-08-07,12,Atropello
2017-08-08,12,Atropello
2017-08-09,12,Atropello
2017-08-10,6,Atropello
2017-08-11,24,Atropello
2017-08-12,7,Atropello
2017-08-13,9,Atropello
2017-08-14,12,Atropello
2017-08-15,13,Atropello
2017-08-16,15,Atropello
2017-08-17,14,Atropello
2017-08-18,7,Atropello
2017-08-19,10,Atropello
2017-08-20,4,Atropello
2017-08-21,13,Atropello
2017-08-22,7,Atropello
2017-08-23,11,Atropello
2017-08-24,14,Atropello
2017-08-25,11,Atropello
2017-08-26,11,Atropello
2017-08-27,7,Atropello
2017-08-28,16,Atropello
2017-08-29,13,Atropello
2017-08-30,15,Atropello
2017-08-31,4,Atropello
2017-09-01,2,Atropello
2017-09-02,13,Atropello
2017-09-03,11,Atropello
2017-09-04,13,Atropello
2017-09-05,11,Atropello
2017-09-06,15,Atropello
2017-09-07,10,Atropello
2017-09-08,9,Atropello
2017-09-09,7,Atropello
2017-09-10,2,Atropello
2017-09-11,8,Atropello
2017-09-12,13,Atropello
2017-09-13,8,Atropello
2017-09-14,18,Atropello
2017-09-15,11,Atropello
2017-09-16,16,Atropello
2017-09-17,8,Atropello
2017-09-18,9,Atropello
2017-09-19,13,Atropello
2017-09-20,13,Atropello
2017-09-21,9,Atropello
2017-09-22,6,Atropello
2017-09-23,10,Atropello
2017-09-24,9,Atropello
2017-09-25,9,Atropello
2017-09-26,13,Atropello
2017-09-27,12,Atropello
2017-09-28,9,Atropello
2017-09-29,9,Atropello
2017-09-30,7,Atropello
2017-10-01,13,Atropello
2017-10-02,15,Atropello
2017-10-03,7,Atropello
2017-10-04,9,Atropello
2017-10-05,10,Atropello
2017-10-06,14,Atropello
2017-10-07,13,Atropello
2017-10-08,6,Atropello
2017-10-09,6,Atropello
2017-10-10,10,Atropello
2017-10-11,10,Atropello
2017-10-12,3,Atropello
2017-10-13,14,Atropello
2017-10-14,9,Atropello
2017-10-15,13,Atropello
2017-10-16,10,Atropello
2017-10-17,14,Atropello
2017-10-18,9,Atropello
2017-10-19,7,Atropello
2017-10-20,8,Atropello
2017-10-21,15,Atropello
2017-10-22,9,Atropello
2017-10-23,9,Atropello
2017-10-24,12,Atropello
2017-10-25,16,Atropello
2017-10-26,5,Atropello
2017-10-27,11,Atropello
2017-10-28,5,Atropello
2017-10-29,11,Atropello
2017-10-30,9,Atropello
2017-10-31,9,Atropello
2017-11-01,11,Atropello
2017-11-02,15,Atropello
2017-11-03,15,Atropello
2017-11-04,5,Atropello
2017-11-05,5,Atropello
2017-11-06,5,Atropello
2017-11-07,7,Atropello
2017-11-08,9,Atropello
2017-11-09,14,Atropello
2017-11-10,4,Atropello
2017-11-11,13,Atropello
2017-11-12,17,Atropello
2017-11-13,7,Atropello
2017-11-14,16,Atropello
2017-11-15,9,Atropello
2017-11-16,13,Atropello
2017-11-17,8,Atropello
2017-11-18,7,Atropello
2017-11-19,5,Atropello
2017-11-20,9,Atropello
2017-11-21,10,Atropello
2017-11-22,8,Atropello
2017-11-23,11,Atropello
2017-11-24,5,Atropello
2017-11-25,14,Atropello
2017-11-26,11,Atropello
2017-11-27,9,Atropello
2017-11-28,14,Atropello
2017-11-29,10,Atropello
2017-11-30,13,Atropello
2017-12-01,6,Atropello
2017-12-02,15,Atropello
2017-12-03,12,Atropello
2017-12-04,13,Atropello
2017-12-05,11,Atropello
2017-12-06,6,Atropello
2017-12-07,8,Atropello
2017-12-08,9,Atropello
2017-12-09,8,Atropello
2017-12-10,9,Atropello
2017-12-11,9,Atropello
2017-12-12,5,Atropello
2017-12-13,11,Atropello
2017-12-14,6,Atropello
2017-12-15,11,Atropello
2017-12-16,14,Atropello
2017-12-17,10,Atropello
2017-12-18,14,Atropello
2017-12-19,12,Atropello
2017-12-20,13,Atropello
2017-12-21,6,Atropello
2017-12-22,9,Atropello
2017-12-23,11,Atropello
2017-12-24,17,Atropello
2017-12-25,9,Atropello
2017-12-26,11,Atropello
2017-12-27,7,Atropello
2017-12-28,8,Atropello
2017-12-29,9,Atropello
2017-12-30,12,Atropello
2017-12-31,9,Atropello
2018-01-01,8,Atropello
2018-01-02,5,Atropello
2018-01-03,14,Atropello
2018-01-04,5,Atropello
2018-01-05,6,Atropello
2018-01-06,9,Atropello
2018-01-07,2,Atropello
2018-01-08,13,Atropello
2018-01-09,15,Atropello
2018-01-10,8,Atropello
2018-01-11,15,Atropello
2018-01-12,10,Atropello
2018-01-13,5,Atropello
2018-01-14,2,Atropello
2018-01-15,9,Atropello
2018-01-16,9,Atropello
2018-01-17,10,Atropello
2018-01-18,13,Atropello
2018-01-19,5,Atropello
2018-01-20,12,Atropello
2018-01-21,9,Atropello
2018-01-22,13,Atropello
2018-01-23,10,Atropello
2018-01-24,10,Atropello
2018-01-25,9,Atropello
2018-01-26,7,Atropello
2018-01-27,5,Atropello
2018-01-28,7,Atropello
2018-01-29,9,Atropello
2018-01-30,13,Atropello
2018-01-31,11,Atropello
2018-02-01,7,Atropello
2018-02-02,10,Atropello
2018-02-03,8,Atropello
2018-02-04,9,Atropello
2018-02-05,14,Atropello
2018-02-06,13,Atropello
2018-02-07,13,Atropello
2018-02-08,11,Atropello
2018-02-09,11,Atropello
2018-02-10,6,Atropello
2018-02-11,9,Atropello
2018-02-12,7,Atropello
2018-02-13,9,Atropello
2018-02-14,13,Atropello
2018-02-15,9,Atropello
2018-02-16,11,Atropello
2018-02-17,12,Atropello
2018-02-18,8,Atropello
2018-02-19,8,Atropello
2018-02-20,13,Atropello
2018-02-21,5,Atropello
2018-02-22,13,Atropello
2018-02-23,13,Atropello
2018-02-24,6,Atropello
2018-02-25,4,Atropello
2018-02-26,9,Atropello
2018-02-27,5,Atropello
2018-02-28,9,Atropello
2018-03-01,14,Atropello
2018-03-02,8,Atropello
2018-03-03,15,Atropello
2018-03-04,14,Atropello
2018-03-05,16,Atropello
2018-03-06,8,Atropello
2018-03-07,11,Atropello
2018-03-08,8,Atropello
2018-03-09,11,Atropello
2018-03-10,9,Atropello
2018-03-11,6,Atropello
2018-03-12,9,Atropello
2018-03-13,9,Atropello
2018-03-14,11,Atropello
2018-03-15,16,Atropello
2018-03-16,8,Atropello
2018-03-17,16,Atropello
2018-03-18,7,Atropello
2018-03-19,5,Atropello
2018-03-20,7,Atropello
2018-03-21,13,Atropello
2018-03-22,9,Atropello
2018-03-23,7,Atropello
2018-03-24,9,Atropello
2018-03-25,6,Atropello
2018-03-26,6,Atropello
2018-03-27,8,Atropello
2018-03-28,15,Atropello
2018-03-29,3,Atropello
2018-03-30,6,Atropello
2018-03-31,8,Atropello
2018-04-01,8,Atropello
2018-04-02,8,Atropello
2018-04-03,9,Atropello
2018-04-04,10,Atropello
2018-04-05,12,Atropello
2018-04-06,5,Atropello
2018-04-07,13,Atropello
2018-04-08,21,Atropello
2018-04-09,12,Atropello
2018-04-10,13,Atropello
2018-04-11,9,Atropello
2018-04-12,7,Atropello
2018-04-13,11,Atropello
2018-04-14,12,Atropello
2018-04-15,7,Atropello
2018-04-16,12,Atropello
2018-04-17,9,Atropello
2018-04-18,14,Atropello
2018-04-19,13,Atropello
2018-04-20,16,Atropello
2018-04-21,8,Atropello
2018-04-22,7,Atropello
2018-04-23,16,Atropello
2018-04-24,9,Atropello
2018-04-25,12,Atropello
2018-04-26,5,Atropello
2018-04-27,11,Atropello
2018-04-28,8,Atropello
2018-04-29,5,Atropello
2018-04-30,9,Atropello
2018-05-01,10,Atropello
2018-05-02,6,Atropello
2018-05-03,10,Atropello
2018-05-04,14,Atropello
2018-05-05,10,Atropello
2018-05-06,8,Atropello
2018-05-07,11,Atropello
2018-05-08,9,Atropello
2018-05-09,8,Atropello
2018-05-10,11,Atropello
2018-05-11,5,Atropello
2018-05-12,8,Atropello
2018-05-13,9,Atropello
2018-05-14,8,Atropello
2018-05-15,12,Atropello
2018-05-16,11,Atropello
2018-05-17,9,Atropello
2018-05-18,12,Atropello
2018-05-19,12,Atropello
2018-05-20,3,Atropello
2018-05-21,10,Atropello
2018-05-22,11,Atropello
2018-05-23,10,Atropello
2018-05-24,7,Atropello
2018-05-25,13,Atropello
2018-05-26,13,Atropello
2018-05-27,6,Atropello
2018-05-28,10,Atropello
2018-05-29,6,Atropello
2018-05-30,9,Atropello
2018-05-31,9,Atropello
2018-06-01,10,Atropello
2018-06-02,11,Atropello
2018-06-03,10,Atropello
2018-06-04,12,Atropello
2018-06-05,7,Atropello
2018-06-06,14,Atropello
2018-06-07,9,Atropello
2018-06-08,11,Atropello
2018-06-09,12,Atropello
2018-06-10,8,Atropello
2018-06-11,13,Atropello
2018-06-12,10,Atropello
2018-06-13,13,Atropello
2018-06-14,8,Atropello
2018-06-15,12,Atropello
2018-06-16,12,Atropello
2018-06-17,9,Atropello
2018-06-18,10,Atropello
2018-06-19,10,Atropello
2018-06-20,10,Atropello
2018-06-21,16,Atropello
2018-06-22,14,Atropello
2018-06-23,10,Atropello
2018-06-24,13,Atropello
2018-06-25,12,Atropello
2018-06-26,7,Atropello
2018-06-27,10,Atropello
2018-06-28,9,Atropello
2018-06-29,5,Atropello
2018-06-30,14,Atropello
2018-07-01,5,Atropello
2018-07-02,14,Atropello
2018-07-03,9,Atropello
2018-07-04,8,Atropello
2018-07-05,2,Atropello
2018-07-06,8,Atropello
2018-07-07,10,Atropello
2018-07-08,6,Atropello
2018-07-09,10,Atropello
2018-07-10,11,Atropello
2018-07-11,10,Atropello
2018-07-12,10,Atropello
2018-07-13,14,Atropello
2018-07-14,12,Atropello
2018-07-15,6,Atropello
2018-07-16,12,Atropello
2018-07-17,8,Atropello
2018-07-18,10,Atropello
2018-07-19,10,Atropello
2018-07-20,7,Atropello
2018-07-21,13,Atropello
2018-07-22,4,Atropello
2018-07-23,11,Atropello
2018-07-24,12,Atropello
2018-07-25,7,Atropello
2018-07-26,9,Atropello
2018-07-27,12,Atropello
2018-07-28,9,Atropello
2018-07-29,7,Atropello
2018-07-30,10,Atropello
2018-07-31,12,Atropello
2018-08-01,3,Atropello
2018-08-02,10,Atropello
2018-08-03,8,Atropello
2018-08-04,9,Atropello
2018-08-05,17,Atropello
2018-08-06,21,Atropello
2018-08-07,9,Atropello
2018-08-08,11,Atropello
2018-08-09,13,Atropello
2018-08-10,5,Atropello
2018-08-11,12,Atropello
2018-08-12,8,Atropello
2018-08-13,12,Atropello
2018-08-14,4,Atropello
2018-08-15,14,Atropello
2018-08-16,8,Atropello
2018-08-17,12,Atropello
2018-08-18,12,Atropello
2018-08-19,6,Atropello
2018-08-20,4,Atropello
2018-08-21,10,Atropello
2018-08-22,6,Atropello
2018-08-23,12,Atropello
2018-08-24,10,Atropello
2018-08-25,10,Atropello
2018-08-26,13,Atropello
2018-08-27,15,Atropello
2018-08-28,8,Atropello
2018-08-29,8,Atropello
2018-08-30,8,Atropello
2018-08-31,10,Atropello
2018-09-01,3,Atropello
2018-09-02,11,Atropello
2018-09-03,7,Atropello
2018-09-04,10,Atropello
2018-09-05,8,Atropello
2018-09-06,13,Atropello
2018-09-07,7,Atropello
2018-09-08,9,Atropello
2018-09-09,8,Atropello
2018-09-10,10,Atropello
2018-09-11,7,Atropello
2018-09-12,15,Atropello
2018-09-13,9,Atropello
2018-09-14,13,Atropello
2018-09-15,10,Atropello
2018-09-16,8,Atropello
2018-09-17,12,Atropello
2018-09-18,13,Atropello
2018-09-19,22,Atropello
2018-09-20,6,Atropello
2018-09-21,18,Atropello
2018-09-22,9,Atropello
2018-09-23,6,Atropello
2018-09-24,5,Atropello
2018-09-25,8,Atropello
2018-09-26,6,Atropello
2018-09-27,6,Atropello
2018-09-28,18,Atropello
2018-09-29,10,Atropello
2018-09-30,9,Atropello
2018-10-01,9,Atropello
2018-10-02,10,Atropello
2018-10-03,18,Atropello
2018-10-04,8,Atropello
2018-10-05,10,Atropello
2018-10-06,7,Atropello
2018-10-07,3,Atropello
2018-10-08,12,Atropello
2018-10-09,5,Atropello
2018-10-10,5,Atropello
2018-10-11,6,Atropello
2018-10-12,8,Atropello
2018-10-13,13,Atropello
2018-10-14,5,Atropello
2018-10-15,8,Atropello
2018-10-16,7,Atropello
2018-10-17,8,Atropello
2018-10-18,11,Atropello
2018-10-19,12,Atropello
2018-10-20,7,Atropello
2018-10-21,6,Atropello
2018-10-22,17,Atropello
2018-10-23,10,Atropello
2018-10-24,15,Atropello
2018-10-25,9,Atropello
2018-10-26,12,Atropello
2018-10-27,9,Atropello
2018-10-28,9,Atropello
2018-10-29,10,Atropello
2018-10-30,12,Atropello
2018-10-31,10,Atropello
2018-11-01,7,Atropello
2018-11-02,5,Atropello
2018-11-03,12,Atropello
2018-11-04,8,Atropello
2018-11-05,12,Atropello
2018-11-06,10,Atropello
2018-11-07,12,Atropello
2018-11-08,13,Atropello
2018-11-09,14,Atropello
2018-11-10,10,Atropello
2018-11-11,8,Atropello
2018-11-12,7,Atropello
2018-11-13,10,Atropello
2018-11-14,10,Atropello
2018-11-15,10,Atropello
2018-11-16,9,Atropello
2018-11-17,9,Atropello
2018-11-18,10,Atropello
2018-11-19,12,Atropello
2018-11-20,8,Atropello
2018-11-21,14,Atropello
2018-11-22,4,Atropello
2018-11-23,12,Atropello
2018-11-24,10,Atropello
2018-11-25,6,Atropello
2018-11-26,10,Atropello
2018-11-27,6,Atropello
2018-11-28,11,Atropello
2018-11-29,6,Atropello
2018-11-30,4,Atropello
2018-12-01,12,Atropello
2018-12-02,8,Atropello
2018-12-03,13,Atropello
2018-12-04,14,Atropello
2018-12-05,8,Atropello
2018-12-06,14,Atropello
2018-12-07,14,Atropello
2018-12-08,9,Atropello
2018-12-09,9,Atropello
2018-12-10,20,Atropello
2018-12-11,13,Atropello
2018-12-12,16,Atropello
2018-12-13,7,Atropello
2018-12-14,9,Atropello
2018-12-15,7,Atropello
2018-12-16,16,Atropello
2018-12-17,10,Atropello
2018-12-18,6,Atropello
2018-12-19,18,Atropello
2018-12-20,12,Atropello
2018-12-21,8,Atropello
2018-12-22,12,Atropello
2018-12-23,11,Atropello
2018-12-24,13,Atropello
2018-12-25,17,Atropello
2018-12-26,11,Atropello
2018-12-27,13,Atropello
2018-12-28,6,Atropello
2018-12-29,15,Atropello
2018-12-30,5,Atropello
2018-12-31,6,Atropello
2019-01-01,14,Atropello
2019-01-02,7,Atropello
2019-01-03,6,Atropello
2019-01-04,7,Atropello
2019-01-05,8,Atropello
2019-01-06,14,Atropello
2019-01-07,5,Atropello
2019-01-08,9,Atropello
2019-01-09,10,Atropello
2019-01-10,10,Atropello
2019-01-11,15,Atropello
2019-01-12,14,Atropello
2019-01-13,6,Atropello
2019-01-14,8,Atropello
2019-01-15,7,Atropello
2019-01-16,7,Atropello
2019-01-17,9,Atropello
2019-01-18,11,Atropello
2019-01-19,5,Atropello
2019-01-20,9,Atropello
2019-01-21,10,Atropello
2019-01-22,5,Atropello
2019-01-23,9,Atropello
2019-01-24,14,Atropello
2019-01-25,16,Atropello
2019-01-26,13,Atropello
2019-01-27,7,Atropello
2019-01-28,11,Atropello
2019-01-29,13,Atropello
2019-01-30,16,Atropello
2019-01-31,6,Atropello
2019-02-01,8,Atropello
2019-02-02,10,Atropello
2019-02-03,13,Atropello
2019-02-04,15,Atropello
2019-02-05,11,Atropello
2019-02-06,12,Atropello
2019-02-07,7,Atropello
2019-02-08,12,Atropello
2019-02-09,13,Atropello
2019-02-10,13,Atropello
2019-02-11,19,Atropello
2019-02-12,12,Atropello
2019-02-13,10,Atropello
2019-02-14,11,Atropello
2019-02-15,12,Atropello
2019-02-16,9,Atropello
2019-02-17,7,Atropello
2019-02-18,6,Atropello
2019-02-19,9,Atropello
2019-02-20,7,Atropello
2019-02-21,16,Atropello
2019-02-22,20,Atropello
2019-02-23,9,Atropello
2019-02-24,4,Atropello
2019-02-25,9,Atropello
2019-02-26,17,Atropello
2019-02-27,12,Atropello
2019-02-28,12,Atropello
2019-03-01,5,Atropello
2019-03-02,13,Atropello
2019-03-03,7,Atropello
2019-03-04,5,Atropello
2019-03-05,14,Atropello
2019-03-06,7,Atropello
2019-03-07,15,Atropello
2019-03-08,18,Atropello
2019-03-09,17,Atropello
2019-03-10,13,Atropello
2019-03-11,9,Atropello
2019-03-12,15,Atropello
2019-03-13,16,Atropello
2019-03-14,8,Atropello
2019-03-15,16,Atropello
2019-03-16,13,Atropello
2019-03-17,6,Atropello
2019-03-18,15,Atropello
2019-03-19,11,Atropello
2019-03-20,10,Atropello
2019-03-21,19,Atropello
2019-03-22,13,Atropello
2019-03-23,14,Atropello
2019-03-24,9,Atropello
2019-03-25,8,Atropello
2019-03-26,9,Atropello
2019-03-27,8,Atropello
2019-03-28,12,Atropello
2019-03-29,6,Atropello
2019-03-30,10,Atropello
2019-03-31,4,Atropello
2019-04-01,5,Atropello
2019-04-02,10,Atropello
2019-04-03,14,Atropello
2019-04-04,11,Atropello
2019-04-05,13,Atropello
2019-04-06,12,Atropello
2019-04-07,9,Atropello
2019-04-08,6,Atropello
2019-04-09,9,Atropello
2019-04-10,12,Atropello
2019-04-11,11,Atropello
2019-04-12,11,Atropello
2019-04-13,12,Atropello
2019-04-14,6,Atropello
2019-04-15,10,Atropello
2019-04-16,9,Atropello
2019-04-17,7,Atropello
2019-04-18,3,Atropello
2019-04-19,5,Atropello
2019-04-20,8,Atropello
2019-04-21,6,Atropello
2019-04-22,7,Atropello
2019-04-23,13,Atropello
2019-04-24,7,Atropello
2019-04-25,16,Atropello
2019-04-26,7,Atropello
2019-04-27,10,Atropello
2019-04-28,6,Atropello
2019-04-29,10,Atropello
2019-04-30,11,Atropello
2019-05-01,7,Atropello
2019-05-02,9,Atropello
2019-05-03,11,Atropello
2019-05-04,13,Atropello
2019-05-05,10,Atropello
2019-05-06,8,Atropello
2019-05-07,10,Atropello
2019-05-08,6,Atropello
2019-05-09,14,Atropello
2019-05-10,15,Atropello
2019-05-11,12,Atropello
2019-05-12,18,Atropello
2019-05-13,8,Atropello
2019-05-14,13,Atropello
2019-05-15,10,Atropello
2019-05-16,9,Atropello
2019-05-17,17,Atropello
2019-05-18,9,Atropello
2019-05-19,9,Atropello
2019-05-20,4,Atropello
